material,Vset,Vreset,dt,endurance,latency,energy
HfO2,3.6406591288240655,-3.752443773895049,5.017316037757818e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.480630606873005,-3.8879861368363877,5.016473120077435e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.702080682128228,-1.1208171007079808,5.017227411527645e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,3.8113396998883946,-3.8217853717677497,5.0165880385341905e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,1.1917068357846337,-3.720594751120446,5.018966479591897e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.4930921126063943,-3.672596937984684,5.018504486362552e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.4986615365350584,-3.554743600032657,5.0178812274154146e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.7050892759762473,-3.8092264652256724,5.0160851487649934e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.7988075007469346,-1.0079999520206209,5.0154011727958856e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
HfO2,3.726468727072092,-3.7208210725010136,5.016758889648758e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.7565087017506515,-3.5685504779154376,5.0173666645644825e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,1.0906099044233948,-1.065882687894908,5.0178341233635987e-08,9494787455.80712,1.0122100206899631e-06,6.163505643363987e-11
Al2O3,3.488274448004872,-3.655289875533267,5.0148905931767556e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.3481788362361307,-0.9505625916850691,5.015190855007418e-08,9494787455.80712,1.0122100206899631e-06,6.163505643363987e-11
TiO2,3.8243934195509066,-3.5792725599303377,5.0154275618104736e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.5217419732324577,-3.599144370460759,5.020089657588913e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.476824578353752,-3.6151353891326083,5.018427073738186e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.6574713264688237,-3.667247678596981,5.019495016656804e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.698014936234708,-3.851365901375833,5.018954970645946e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.432808524208994,-1.068397808500309,5.0161665047771466e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,0.9683800295010563,-1.111717305151768,5.017924364596924e-08,6507696783.33902,7.689950223266351e-07,2.09683874430322e-10
TiO2,3.696629379701646,-3.7158616207926323,5.016691817039133e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.3211812872175726,-3.4217662160751616,5.015376610609395e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.516436577999503,-3.6852094675459792,5.0176218791139204e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.4042566125344447,-1.1698285211144204,5.0158545046354106e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,3.630715371012627,-3.756365607414849,5.0177615265257646e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.2817993495523794,-3.4753993987299308,5.016858817185613e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.723324813986089,-3.7703069678786636,5.0191348224433695e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,1.4271542215294828,-3.5341618830688613,5.020611032037591e-08,280235856.79527503,2.385120438930244e-07,3.4019448369448924e-10
TiO2,3.688075424892962,-3.7630588943414285,5.0187646695093016e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.672920511131247,-1.1044581653253198,5.0159735156733725e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
Al2O3,3.4751965031859458,-3.6236726415981755,5.012917000792785e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.233901455420655,-3.866504688408752,5.0183829704039065e-08,280235856.79527503,9.839580457082775e-07,2.450192791714212e-10
Al2O3,1.1271472594181347,-0.9920063280033764,5.017580291883814e-08,9494787455.80712,1.0122100206899631e-06,6.163505643363987e-11
Al2O3,3.3653710301560267,-3.405898548380678,5.017432012360999e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.3326332825233784,-3.47082116796981,5.0207946550680946e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.501294053586749,-3.518321604826949,5.019249670566773e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.433258917420525,-3.813870565252913,5.014771013928676e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.155782912807484,-3.409043593088259,5.018220951695376e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.6387412397758316,-3.5819334775822984,5.019242826381494e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.837849286563105,-3.6919892396182434,5.0212757740872805e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.6378948053208378,-3.711125365846441,5.017635387960277e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.4306946861884249,-1.2343319994527864,5.017216951387171e-08,6507696783.33902,7.689950223266351e-07,2.09683874430322e-10
TiO2,1.413578980780241,-3.56500762934552,5.0186925361452315e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
HfO2,3.6563757236065344,-3.5574539174013284,5.0187760075765193e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.6927743958642836,-3.7504054446818595,5.0202248837934677e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.3882372838292056,-3.425787012348171,5.016138386677352e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.8023492924801054,-3.7418898321311715,5.018918066884355e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.400976547550906,-3.5938562070589013,5.016011290379319e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,1.0571479188276303,-0.9928041642213583,5.017946342751884e-08,6507696783.33902,7.689950223266351e-07,2.09683874430322e-10
HfO2,3.620621233789178,-3.424226176528703,5.018216353540249e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.518124062161596,-1.1342303580596522,5.0194163224047806e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
HfO2,1.1546690772354598,-3.733308118535894,5.020578990205043e-08,362287.1689926989,7.824620240626246e-07,2.905099216743423e-10
Al2O3,3.3848648365847307,-3.660413153388851,5.0158515114754906e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.2189472545321696,-3.4641261294468277,5.0201246610652964e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.532662641401325,-3.6400603595811303,5.018876273159065e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.409023702889349,-3.30603490856916,5.0183844934968e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.7852413862831744,-3.743779597105532,5.019003834423201e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.257722106203702,-1.2411637811514398,5.019667040030654e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
Al2O3,3.2542050766763317,-3.5003288068927945,5.016254462628879e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.671159452541776,-3.754562348689547,5.016231493207333e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,1.4319384731261289,-3.4293265136586877,5.015380709091915e-08,280235856.79527503,2.385120438930244e-07,3.4019448369448924e-10
TiO2,1.3865301329271478,-3.541734166773931,5.017195428051932e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.622422280347994,-3.658725868238468,5.015975359177326e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.2752009085955365,-3.4935876843432307,5.018583288047173e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.6922497080206895,-1.102434295187361,5.01662326439596e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
TiO2,3.846570232124966,-3.9856048179121086,5.018720906038763e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.753970554492601,-3.7188275097001626,5.0164531408648794e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.770863794207153,-3.685827704969118,5.015129888263263e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.940989690476788,-3.916294737929134,5.019624668611938e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.5545927668373016,-3.799463200074712,5.0162635044397394e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.449939892240028,-1.022171108605825,5.0178217906734636e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,1.3609861624708748,-3.67238057242422,5.021580894337483e-08,280235856.79527503,9.839580457082775e-07,2.450192791714212e-10
Al2O3,3.7158239272238633,-3.4679326576125575,5.01864239307105e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.653992994060822,-3.7648234178229454,5.018487143930314e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.7677034356710655,-3.5790752823932563,5.0194537651005206e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.566070834433278,-3.579193402057642,5.0201351273061164e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.4459662594333933,-1.298788791521714,5.020410656902383e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,3.189091201997816,-3.444478131949919,5.016174486741213e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.666712875020127,-3.5342111174422595,5.0152061737972156e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.175746855251748,-3.193094764585158,5.019910678582106e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.69200844936866,-3.7180492770437064,5.02061426188463e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.2284758975776144,-3.5677885335468202,5.01522916314284e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.3175410240546803,-3.3927683321383224,5.01698035684076e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.4959751762251976,-1.1539603874356463,5.018095741276196e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,3.7342058735210184,-3.4543615181670555,5.017058595447897e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.2393139472963597,-3.7196939395135544,5.01754791040555e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.763883795185559,-3.7080113637847103,5.0169942840168586e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.8449985286941333,-3.938941894554091,5.0177599730076784e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.5487172651028738,-3.762017361916542,5.016744075518093e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.5471118436984286,-3.315491450390687,5.018491207014402e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.5246295726230565,-3.470957023386146,5.016428995343101e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.3580123054384483,-3.3950428657582012,5.01851041978581e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,2.950668371411248,-3.3995924709844734,5.018598326913491e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,0.9275022969122186,-3.907828992652248,5.016198815550055e-08,280235856.79527503,9.839580457082775e-07,2.450192791714212e-10
Al2O3,3.5748285094983077,-3.5265300075084536,5.0176477007850594e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.581947500429507,-3.581675834199778,5.016341009280013e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.649205327797044,-3.6458829072093955,5.019879062884211e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.524955006463073,-1.251103734895202,5.018516469986577e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
HfO2,3.262697618201093,-1.2091355277186082,5.0183711270222064e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
TiO2,3.7162190113758733,-3.7752048078457134,5.020048635025568e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,1.3862378291387347,-3.598708149642166,5.017943551091616e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.2461556825473616,-3.457451793862554,5.018979337022475e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.300764803533906,-3.356535605559671,5.0176082784365154e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.4965938514555923,-3.422158097679009,5.019316903361993e-08,280235856.79527503,4.1149064600176644e-08,3.9417229202864945e-10
HfO2,3.922188764870741,-3.79773266709496,5.01586930572144e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.6491044608876733,-3.6503366055579796,5.0184954830738655e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.510360504099503,-1.4355846251680768,5.017378202972643e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
TiO2,1.3523561884194037,-3.6332326722971997,5.01883295200452e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
HfO2,3.2701229175326585,-3.564468663231237,5.020686987598386e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.5381287443192075,-3.769270901211936,5.0163738616186705e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.89466999945755,-3.6047808566710446,5.016626058864449e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.778425841762422,-3.998211692424288,5.018306654073257e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.4278519416462023,-3.529627146788739,5.017403342911107e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.706602271065723,-3.7793196282075385,5.018349772222917e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.198314796464455,-3.3904697162857573,5.0181120226789237e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.387423067697921,-3.620961411783199,5.018347671334684e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.5386275189080996,-3.5640157682587024,5.018067291972114e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.542591023593194,-3.5722131763715685,5.0178462028242166e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.9005445823896725,-0.8608587394499576,5.019168237489741e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
Al2O3,1.5670348892044144,-3.375028097269304,5.019274892997605e-08,280235856.79527503,1.0591037380436319e-08,4.4678755140026283e-10
Al2O3,3.4471670590509937,-3.513133331436444,5.0178880569888965e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,1.2421477681110533,-3.68786393791378,5.018786451874108e-08,362287.1689926989,7.824620240626246e-07,2.905099216743423e-10
TiO2,1.3266204177643617,-1.3927743770773637,5.016628167348211e-08,6507696783.33902,7.689950223266351e-07,2.09683874430322e-10
HfO2,3.4945634198215387,-3.419388452624797,5.018275770568243e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,1.4814675913490343,-3.2832346593459474,5.018604790209998e-08,362287.1689926989,7.824620240626246e-07,2.905099216743423e-10
Al2O3,3.248542966737819,-1.4715622192945514,5.018594261970024e-08,63919970.06626337,2.0590391613950487e-09,1.0794733266983325e-09
Al2O3,3.5557025639179587,-3.3634829286451944,5.0198410374969127e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.5085417205142306,-1.0871327537302156,5.018083173627199e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,1.2493221660498184,-1.4227201491772066,5.016990945582774e-08,9259466632.808804,9.92515026609908e-07,6.516680250978624e-11
Al2O3,3.1149949041538703,-3.2689002727798364,5.017997825753575e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.3920938622887284,-3.287670289683811,5.0192046005414134e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.7517948159737786,-3.7526612160308215,5.0182107211336854e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.1768570961785025,-3.4023295311736823,5.0206754969203535e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,0.9710516478242048,-3.732122534477079,5.019322969480832e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.224058917274645,-3.298137257486694,5.019151506086903e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.3601079188293868,-1.263270832321636,5.01780884711028e-08,9494787455.80712,1.0122100206899631e-06,6.163505643363987e-11
